,raw material 1,raw material 2,raw material 3,temperature,time
5454,0.39,0.11,0.5,62,60
5455,0.12,0.41000000000000003,0.47000000000000003,99,120
5456,0.24,0.42,0.34,100,10
5457,0.37,0.17,0.45,82,90
5458,0.27,0.41000000000000003,0.32,99,60
5459,0.25,0.42,0.33,58,50
5460,0.54,0.42,0.04,83,70
5461,0.35000000000000003,0.28,0.37,99,120
5462,0.37,0.16,0.47000000000000003,56,110
5463,0.07,0.33,0.6,50,80
5464,0.17,0.19,0.64,93,50
5465,0.52,0.04,0.44,83,30
5466,0.18,0.23,0.59,77,40
5467,0.23,0.4,0.36,89,120
5468,0.48,0.1,0.41000000000000003,105,100
5469,0.12,0.41000000000000003,0.47000000000000003,72,110
5470,0.15,0.28,0.58,47,110
5471,0.2,0.53,0.27,58,20
5472,0.52,0.18,0.3,44,110
5473,0.23,0.05,0.72,92,120
5474,0.13,0.03,0.84,48,70
5475,0.31,0.35000000000000003,0.34,73,60
5476,0.51,0.06,0.43,49,30
5477,0.38,0.35000000000000003,0.27,82,30
5478,0.4,0.05,0.55,73,10
5479,0.05,0.5700000000000001,0.38,95,30
5480,0.36,0.42,0.22,107,60
5481,0.39,0.0,0.61,49,90
5482,0.3,0.2,0.5,72,90
5483,0.52,0.09,0.4,92,130
5484,0.44,0.14,0.42,104,130
5485,0.42,0.28,0.3,47,20
5486,0.4,0.25,0.35000000000000003,96,60
5487,0.44,0.22,0.34,48,70
5488,0.34,0.3,0.35000000000000003,42,10
5489,0.23,0.25,0.52,72,60
5490,0.19,0.42,0.4,88,100
5491,0.2,0.37,0.44,70,20
5492,0.48,0.34,0.19,76,100
5493,0.78,0.07,0.16,43,120
5494,0.72,0.26,0.02,94,30
5495,0.29,0.46,0.25,43,90
5496,0.68,0.02,0.31,84,110
5497,0.2,0.31,0.49,102,80
5498,0.49,0.14,0.37,40,120
5499,0.07,0.34,0.59,104,50
5500,0.13,0.12,0.75,88,40
5501,0.43,0.05,0.52,77,100
5502,0.12,0.34,0.54,51,30
5503,0.67,0.29,0.04,69,120
5504,0.02,0.46,0.52,45,30
5505,0.08,0.35000000000000003,0.5700000000000001,92,80
5506,0.06,0.27,0.67,50,110
5507,0.36,0.15,0.5,75,50
5508,0.93,0.03,0.04,60,30
5509,0.23,0.1,0.67,55,80
5510,0.32,0.19,0.49,96,30
5511,0.32,0.24,0.43,86,80
5512,0.2,0.07,0.73,70,100
5513,0.28,0.32,0.41000000000000003,51,40
5514,0.46,0.44,0.09,105,10
5515,0.28,0.32,0.4,41,120
5516,0.15,0.28,0.5700000000000001,93,20
5517,0.29,0.28,0.43,56,90
5518,0.36,0.23,0.41000000000000003,72,70
5519,0.33,0.43,0.23,90,50
5520,0.56,0.16,0.28,88,20
5521,0.14,0.39,0.47000000000000003,106,80
5522,0.4,0.28,0.32,52,50
5523,0.56,0.11,0.34,43,70
5524,0.44,0.14,0.42,59,120
5525,0.49,0.23,0.28,66,90
5526,0.23,0.24,0.54,77,100
5527,0.8300000000000001,0.09,0.08,105,50
5528,0.25,0.28,0.47000000000000003,99,60
5529,0.49,0.21,0.3,52,90
5530,0.22,0.3,0.48,108,50
5531,0.41000000000000003,0.17,0.42,70,130
5532,0.5,0.04,0.46,80,100
5533,0.35000000000000003,0.01,0.64,74,90
5534,0.24,0.36,0.4,103,130
5535,0.08,0.29,0.63,51,40
5536,0.48,0.12,0.4,97,120
5537,0.44,0.15,0.41000000000000003,89,120
5538,0.97,0.0,0.03,49,40
5539,0.24,0.3,0.46,64,110
5540,0.01,0.4,0.6,46,30
5541,0.5,0.37,0.12,64,80
5542,0.4,0.03,0.5700000000000001,96,100
5543,0.42,0.3,0.27,43,20
5544,0.4,0.37,0.23,44,60
5545,0.46,0.21,0.33,88,20
5546,0.33,0.17,0.5,84,70
5547,0.61,0.09,0.31,92,50
5548,0.23,0.51,0.26,97,30
5549,0.44,0.25,0.3,44,20
5550,0.33,0.21,0.47000000000000003,40,50
5551,0.51,0.2,0.3,41,20
5552,0.05,0.38,0.56,56,80
5553,0.66,0.16,0.18,91,30
5554,0.13,0.1,0.76,59,30
5555,0.58,0.02,0.4,45,70
5556,0.39,0.46,0.15,100,20
5557,0.5,0.01,0.49,109,50
5558,0.4,0.2,0.4,93,50
5559,0.07,0.28,0.65,92,110
5560,0.36,0.26,0.38,108,40
5561,0.38,0.33,0.28,65,40
5562,0.48,0.29,0.23,41,30
5563,0.6900000000000001,0.29,0.03,57,10
5564,0.48,0.2,0.31,109,130
5565,0.45,0.16,0.4,67,90
5566,0.81,0.13,0.06,95,10
5567,0.37,0.17,0.46,81,120
5568,0.15,0.34,0.51,89,80
5569,0.64,0.04,0.32,53,10
5570,0.59,0.14,0.27,87,20
5571,0.76,0.08,0.16,69,10
5572,0.56,0.33,0.11,103,70
5573,0.4,0.52,0.08,55,80
5574,0.01,0.39,0.6,92,110
5575,0.76,0.21,0.03,41,50
5576,0.59,0.16,0.26,99,120
5577,0.29,0.28,0.43,78,40
5578,0.56,0.16,0.28,50,40
5579,0.23,0.39,0.39,85,40
5580,0.28,0.33,0.4,91,100
5581,0.4,0.28,0.32,84,90
5582,0.43,0.26,0.31,72,80
5583,0.64,0.15,0.21,47,110
5584,0.37,0.3,0.34,105,10
5585,0.46,0.36,0.18,98,120
5586,0.43,0.07,0.51,82,80
5587,0.32,0.48,0.2,49,50
5588,0.34,0.15,0.51,92,30
5589,0.3,0.29,0.41000000000000003,55,60
5590,0.39,0.05,0.56,101,20
5591,0.12,0.25,0.63,41,70
5592,0.37,0.25,0.38,101,10
5593,0.26,0.25,0.49,66,10
5594,0.2,0.14,0.66,88,10
5595,0.4,0.17,0.43,53,80
5596,0.46,0.25,0.29,106,20
5597,0.41000000000000003,0.21,0.38,73,10
5598,0.65,0.12,0.23,54,100
5599,0.01,0.3,0.6900000000000001,75,20
5600,0.27,0.36,0.36,71,90
5601,0.43,0.43,0.13,77,40
5602,0.33,0.26,0.41000000000000003,75,20
5603,0.44,0.09,0.47000000000000003,92,80
5604,0.33,0.53,0.15,50,70
5605,0.25,0.22,0.53,102,30
5606,0.9400000000000001,0.03,0.04,68,100
5607,0.06,0.25,0.68,57,40
5608,0.36,0.06,0.58,66,80
5609,0.8,0.07,0.13,66,10
5610,0.53,0.05,0.42,54,100
5611,0.31,0.03,0.66,87,70
5612,0.7000000000000001,0.25,0.05,43,30
5613,0.45,0.06,0.48,43,80
5614,0.43,0.33,0.24,50,80
5615,0.45,0.12,0.43,85,80
5616,0.18,0.34,0.48,57,130
5617,0.56,0.38,0.06,66,80
5618,0.49,0.07,0.44,109,110
5619,0.34,0.28,0.38,84,90
5620,0.5,0.28,0.22,42,80
5621,0.13,0.18,0.6900000000000001,59,10
5622,0.0,0.49,0.51,52,30
5623,0.47000000000000003,0.2,0.33,101,90
5624,0.08,0.32,0.6,57,20
5625,0.02,0.45,0.53,95,120
5626,0.42,0.09,0.49,88,30
5627,0.21,0.37,0.42,55,130
5628,0.42,0.17,0.41000000000000003,108,80
5629,0.23,0.28,0.49,82,100
5630,0.22,0.51,0.27,43,100
5631,0.31,0.34,0.35000000000000003,103,10
5632,0.48,0.38,0.14,66,30
5633,0.22,0.04,0.74,70,100
5634,0.39,0.23,0.38,47,90
5635,0.58,0.02,0.4,87,110
5636,0.37,0.24,0.39,102,20
5637,0.48,0.26,0.26,63,120
5638,0.61,0.01,0.38,51,50
5639,0.42,0.4,0.18,74,40
5640,0.43,0.12,0.44,56,70
5641,0.4,0.22,0.38,92,40
5642,0.23,0.35000000000000003,0.42,96,120
5643,0.35000000000000003,0.02,0.64,86,100
5644,0.76,0.12,0.12,49,70
5645,0.56,0.2,0.24,106,40
5646,0.66,0.14,0.2,84,90
5647,0.47000000000000003,0.21,0.32,87,90
5648,0.31,0.36,0.34,91,10
5649,0.54,0.06,0.4,68,100
5650,0.32,0.27,0.41000000000000003,78,110
5651,0.15,0.3,0.54,55,20
5652,0.36,0.27,0.36,80,70
5653,0.28,0.25,0.47000000000000003,71,80
5654,0.52,0.0,0.48,95,110
5655,0.31,0.47000000000000003,0.22,45,60
5656,0.31,0.06,0.63,53,10
5657,0.62,0.11,0.27,80,110
5658,0.61,0.16,0.23,90,50
5659,0.68,0.16,0.16,99,100
5660,0.77,0.04,0.19,70,20
5661,0.56,0.05,0.39,80,100
5662,0.16,0.28,0.56,46,20
5663,0.13,0.36,0.51,108,90
5664,0.23,0.33,0.45,83,10
5665,0.44,0.17,0.39,46,70
5666,0.67,0.22,0.11,64,100
5667,0.53,0.33,0.14,90,90
5668,0.36,0.22,0.42,106,80
5669,0.28,0.27,0.45,52,60
5670,0.18,0.53,0.3,80,90
5671,0.42,0.28,0.3,107,50
5672,0.31,0.38,0.31,61,120
5673,0.26,0.14,0.6,68,110
5674,0.68,0.19,0.13,67,30
5675,0.02,0.3,0.6900000000000001,58,30
5676,0.04,0.33,0.63,95,20
5677,0.33,0.29,0.37,103,110
5678,0.45,0.19,0.36,105,20
5679,0.29,0.35000000000000003,0.35000000000000003,63,80
5680,0.01,0.3,0.68,52,100
5681,0.06,0.23,0.71,103,50
5682,0.38,0.24,0.39,103,10
5683,0.24,0.49,0.27,91,60
5684,0.31,0.25,0.44,61,10
5685,0.5,0.35000000000000003,0.16,56,20
5686,0.47000000000000003,0.3,0.23,53,100
5687,0.34,0.08,0.59,54,70
5688,0.22,0.41000000000000003,0.38,100,20
5689,0.45,0.19,0.36,92,10
5690,0.27,0.36,0.37,79,20
5691,0.51,0.21,0.28,90,120
5692,0.45,0.26,0.29,87,90
5693,0.47000000000000003,0.19,0.35000000000000003,79,50
5694,0.42,0.3,0.27,67,110
5695,0.11,0.41000000000000003,0.48,84,90
5696,0.26,0.3,0.44,95,30
5697,0.53,0.44,0.04,105,40
5698,0.61,0.39,0.0,42,110
5699,0.35000000000000003,0.46,0.19,63,100
5700,0.52,0.27,0.21,73,40
5701,0.22,0.28,0.49,100,50
5702,0.12,0.59,0.28,44,20
5703,0.19,0.09,0.72,78,90
5704,0.32,0.36,0.32,72,30
5705,0.17,0.23,0.6,104,70
5706,0.11,0.29,0.61,58,30
5707,0.37,0.33,0.29,97,20
5708,0.5,0.32,0.19,42,20
5709,0.53,0.02,0.45,97,20
5710,0.26,0.27,0.47000000000000003,100,130
5711,0.41000000000000003,0.16,0.44,50,80
5712,0.04,0.55,0.4,56,20
5713,0.5,0.13,0.37,58,70
5714,0.41000000000000003,0.27,0.32,92,120
5715,0.63,0.34,0.02,91,100
5716,0.45,0.12,0.43,55,10
5717,0.53,0.19,0.28,45,60
5718,0.41000000000000003,0.06,0.52,110,40
5719,0.41000000000000003,0.38,0.21,108,100
5720,0.54,0.21,0.25,93,70
5721,0.25,0.28,0.47000000000000003,76,110
5722,0.65,0.34,0.01,63,80
5723,0.26,0.19,0.55,81,110
5724,0.35000000000000003,0.4,0.25,91,110
5725,0.49,0.23,0.28,47,110
5726,0.45,0.39,0.16,64,130
5727,0.39,0.23,0.38,48,50
5728,0.43,0.34,0.22,100,70
5729,0.39,0.24,0.37,45,110
5730,0.36,0.09,0.55,107,80
5731,0.36,0.36,0.28,43,60
5732,0.38,0.33,0.28,80,120
5733,0.87,0.05,0.07,86,100
5734,0.04,0.28,0.68,46,60
5735,0.63,0.3,0.06,107,110
5736,0.4,0.45,0.15,44,20
5737,0.34,0.26,0.4,78,20
5738,0.74,0.03,0.24,50,20
5739,0.31,0.36,0.33,80,110
5740,0.11,0.42,0.47000000000000003,97,50
5741,0.25,0.44,0.3,45,20
5742,0.71,0.03,0.26,52,50
5743,0.08,0.36,0.56,45,110
5744,0.33,0.41000000000000003,0.26,47,110
5745,0.44,0.14,0.42,56,40
5746,0.8300000000000001,0.03,0.14,95,110
5747,0.37,0.23,0.39,93,70
5748,0.24,0.5,0.26,55,50
5749,0.46,0.11,0.43,53,90
5750,0.51,0.39,0.1,74,70
5751,0.24,0.1,0.66,109,50
5752,0.53,0.09,0.38,96,10
5753,0.91,0.05,0.04,47,30
5754,0.17,0.42,0.41000000000000003,76,120
5755,0.53,0.14,0.33,106,100
5756,0.46,0.1,0.44,72,130
5757,0.68,0.26,0.06,62,70
5758,0.47000000000000003,0.45,0.08,43,20
5759,0.47000000000000003,0.08,0.45,78,120
5760,0.3,0.29,0.4,60,90
5761,0.34,0.4,0.26,68,30
5762,0.03,0.4,0.5700000000000001,97,40
5763,0.41000000000000003,0.32,0.27,51,90
5764,0.27,0.01,0.72,40,90
5765,0.45,0.16,0.39,100,80
5766,0.35000000000000003,0.23,0.42,76,130
5767,0.23,0.25,0.53,96,10
5768,0.25,0.02,0.73,67,40
5769,0.53,0.01,0.46,86,30
5770,0.24,0.29,0.47000000000000003,93,40
5771,0.31,0.06,0.63,64,80
5772,0.07,0.28,0.66,60,60
5773,0.73,0.23,0.04,84,50
5774,0.42,0.29,0.28,91,50
5775,0.01,0.59,0.4,86,80
5776,0.56,0.03,0.42,41,60
5777,0.08,0.31,0.61,41,60
5778,0.01,0.31,0.68,64,70
5779,0.42,0.31,0.27,64,100
5780,0.52,0.32,0.17,107,30
5781,0.48,0.5,0.01,91,10
5782,0.44,0.04,0.52,79,30
5783,0.42,0.21,0.37,103,100
5784,0.31,0.0,0.6900000000000001,77,120
5785,0.7000000000000001,0.04,0.26,84,110
5786,0.28,0.29,0.42,46,80
5787,0.64,0.34,0.02,41,30
5788,0.31,0.27,0.42,82,100
5789,0.56,0.32,0.13,42,90
5790,0.18,0.35000000000000003,0.47000000000000003,76,20
5791,0.27,0.26,0.47000000000000003,41,100
5792,0.37,0.1,0.53,57,30
5793,0.41000000000000003,0.07,0.52,43,80
5794,0.24,0.21,0.55,96,130
5795,0.5,0.02,0.48,89,110
5796,0.3,0.17,0.53,66,50
5797,0.29,0.3,0.4,105,130
5798,0.34,0.26,0.39,61,50
5799,0.11,0.2,0.6900000000000001,62,120
5800,0.28,0.16,0.56,60,130
5801,0.15,0.35000000000000003,0.5,59,100
5802,0.25,0.37,0.38,72,70
5803,0.3,0.23,0.47000000000000003,68,110
5804,0.6900000000000001,0.0,0.31,104,110
5805,0.3,0.16,0.54,103,80
5806,0.43,0.23,0.33,105,70
5807,0.08,0.45,0.47000000000000003,101,70
5808,0.43,0.16,0.41000000000000003,53,90
5809,0.36,0.19,0.46,76,50
5810,0.59,0.0,0.41000000000000003,102,120
5811,0.28,0.24,0.49,43,50
5812,0.47000000000000003,0.26,0.27,87,60
5813,0.51,0.11,0.37,53,10
5814,0.65,0.08,0.28,72,70
5815,0.34,0.27,0.4,42,80
5816,0.48,0.31,0.21,98,110
5817,0.33,0.4,0.28,107,60
5818,0.19,0.42,0.4,88,80
5819,0.38,0.1,0.52,82,120
5820,0.0,0.24,0.76,92,70
5821,0.52,0.45,0.03,94,90
5822,0.31,0.18,0.51,71,70
5823,0.63,0.23,0.14,63,70
5824,0.32,0.22,0.46,74,20
5825,0.07,0.46,0.47000000000000003,59,100
5826,0.02,0.53,0.45,93,90
5827,0.58,0.05,0.38,74,70
5828,0.37,0.41000000000000003,0.22,45,20
5829,0.81,0.11,0.07,95,30
5830,0.03,0.47000000000000003,0.5,60,30
5831,0.45,0.17,0.38,67,110
5832,0.42,0.14,0.44,70,20
5833,0.64,0.02,0.34,81,40
5834,0.42,0.01,0.56,51,60
5835,0.41000000000000003,0.26,0.33,75,50
5836,0.23,0.05,0.72,71,80
5837,0.17,0.15,0.68,78,30
5838,0.71,0.23,0.06,54,30
5839,0.73,0.2,0.07,68,100
5840,0.55,0.29,0.16,61,30
5841,0.41000000000000003,0.18,0.41000000000000003,60,110
5842,0.31,0.15,0.54,97,100
5843,0.45,0.22,0.33,66,90
5844,0.02,0.31,0.67,41,90
5845,0.75,0.15,0.1,47,60
5846,0.44,0.14,0.42,59,60
5847,0.5,0.37,0.13,78,60
5848,0.26,0.35000000000000003,0.39,90,120
5849,0.28,0.59,0.13,73,90
5850,0.21,0.42,0.38,82,20
5851,0.46,0.05,0.49,109,10
5852,0.21,0.18,0.61,67,70
5853,0.36,0.23,0.41000000000000003,66,30
5854,0.43,0.22,0.35000000000000003,103,20
5855,0.08,0.12,0.79,51,90
5856,0.32,0.09,0.59,57,100
5857,0.01,0.33,0.65,65,30
5858,0.29,0.0,0.7000000000000001,81,80
5859,0.65,0.07,0.29,67,100
5860,0.46,0.26,0.28,87,100
5861,0.5,0.35000000000000003,0.15,75,40
5862,0.5700000000000001,0.03,0.41000000000000003,87,30
5863,0.23,0.29,0.48,70,60
5864,0.43,0.32,0.25,69,60
5865,0.27,0.33,0.4,105,110
5866,0.72,0.06,0.22,59,50
5868,0.04,0.33,0.63,96,70
5869,0.32,0.3,0.38,52,80
5870,0.36,0.22,0.41000000000000003,82,80
5871,0.09,0.44,0.46,70,70
5872,0.35000000000000003,0.16,0.49,101,40
5873,0.66,0.34,0.01,92,110
5874,0.22,0.28,0.5,45,80
5875,0.38,0.14,0.48,71,50
5876,0.5700000000000001,0.3,0.13,67,90
5877,0.76,0.01,0.23,83,80
5878,0.24,0.38,0.38,47,120
5879,0.73,0.06,0.21,93,40
5880,0.3,0.25,0.45,106,20
5881,0.17,0.09,0.74,106,80
5882,0.3,0.3,0.4,62,110
5883,0.38,0.33,0.29,96,130
5884,0.04,0.36,0.59,77,120
5885,0.45,0.13,0.42,77,110
5886,0.24,0.25,0.51,65,110
5887,0.09,0.34,0.5700000000000001,107,60
5888,0.44,0.4,0.15,74,30
5889,0.42,0.22,0.36,93,10
5890,0.36,0.39,0.25,53,40
5891,0.11,0.46,0.43,54,40
5892,0.5,0.28,0.22,60,80
5893,0.46,0.23,0.31,63,40
5894,0.49,0.16,0.35000000000000003,56,50
5895,0.49,0.31,0.21,55,40
5896,0.48,0.29,0.23,80,50
5897,0.28,0.25,0.47000000000000003,77,90
5898,0.08,0.5,0.42,93,120
5899,0.04,0.27,0.6900000000000001,96,30
5900,0.49,0.48,0.03,48,70
5901,0.44,0.3,0.26,66,60
5902,0.37,0.16,0.48,51,40
5903,0.48,0.14,0.38,65,70
5904,0.58,0.38,0.04,52,120
5905,0.16,0.37,0.47000000000000003,83,10
5906,0.03,0.42,0.55,48,70
5907,0.44,0.19,0.37,67,130
5908,0.23,0.05,0.72,43,40
5909,0.24,0.26,0.5,46,20
5910,0.24,0.24,0.52,85,20
5911,0.32,0.3,0.37,69,20
5912,0.43,0.23,0.34,91,120
5913,0.35000000000000003,0.1,0.55,45,130
5914,0.39,0.17,0.45,44,90
5915,0.35000000000000003,0.47000000000000003,0.18,44,110
5916,0.37,0.07,0.56,58,50
5917,0.5,0.27,0.23,96,100
5918,0.44,0.28,0.28,81,120
5919,0.18,0.28,0.54,48,80
5920,0.35000000000000003,0.21,0.44,69,80
5921,0.7000000000000001,0.19,0.1,89,90
5922,0.39,0.21,0.4,43,60
5923,0.27,0.3,0.43,85,40
5924,0.56,0.17,0.28,55,80
5925,0.07,0.33,0.6,89,90
5926,0.31,0.21,0.48,76,30
5927,0.14,0.08,0.78,57,60
5928,0.05,0.43,0.52,54,100
5929,0.38,0.37,0.25,91,30
5930,0.6900000000000001,0.26,0.04,91,80
5931,0.33,0.38,0.3,71,130
5932,0.45,0.14,0.41000000000000003,70,20
5933,0.52,0.15,0.33,77,10
5934,0.52,0.32,0.17,91,90
5935,0.27,0.19,0.54,43,30
5936,0.23,0.17,0.59,56,80
5937,0.08,0.39,0.53,41,50
5938,0.24,0.42,0.33,68,120
5939,0.27,0.3,0.43,46,60
5940,0.14,0.5700000000000001,0.28,104,30
5941,0.39,0.16,0.46,100,130
5942,0.16,0.03,0.81,96,20
5943,0.27,0.48,0.25,94,130
5944,0.25,0.27,0.48,102,90
5945,0.5,0.07,0.44,82,80
5946,0.3,0.05,0.65,47,30
5947,0.46,0.06,0.47000000000000003,44,50
5948,0.15,0.41000000000000003,0.44,58,100
5949,0.61,0.27,0.12,96,30
5950,0.2,0.38,0.43,42,40
5951,0.41000000000000003,0.17,0.42,77,60
5952,0.37,0.38,0.25,81,90
5953,0.1,0.15,0.75,54,10
5954,0.33,0.13,0.54,82,70
5955,0.05,0.3,0.65,96,30
5956,0.26,0.05,0.6900000000000001,55,110
5957,0.47000000000000003,0.48,0.06,61,80
5958,0.53,0.1,0.37,41,80
5959,0.12,0.32,0.5700000000000001,82,80
5960,0.16,0.35000000000000003,0.49,87,100
5961,0.58,0.18,0.24,86,50
5962,0.12,0.32,0.56,107,130
5963,0.23,0.3,0.47000000000000003,58,50
5964,0.12,0.16,0.72,94,120
5965,0.41000000000000003,0.08,0.5,41,50
5966,0.31,0.3,0.4,98,10
5967,0.9,0.05,0.05,73,110
5968,0.42,0.13,0.44,75,50
5969,0.33,0.59,0.08,45,80
5970,0.04,0.34,0.62,91,120
5971,0.6900000000000001,0.19,0.12,86,20
5972,0.36,0.28,0.35000000000000003,47,10
5973,0.4,0.14,0.46,50,70
5974,0.29,0.4,0.31,76,50
5975,0.52,0.07,0.41000000000000003,74,90
5976,0.07,0.37,0.56,99,120
5977,0.04,0.15,0.81,57,40
5978,0.0,0.4,0.6,45,30
5979,0.5,0.03,0.47000000000000003,63,120
5980,0.38,0.22,0.4,95,80
5981,0.13,0.18,0.6900000000000001,69,50
5982,0.28,0.5,0.22,87,10
5983,0.21,0.5700000000000001,0.22,57,60
5984,0.64,0.27,0.08,94,110
5985,0.47000000000000003,0.17,0.36,80,40
5986,0.47000000000000003,0.21,0.33,73,10
5987,0.3,0.12,0.58,48,10
5988,0.44,0.1,0.46,82,10
5989,0.45,0.12,0.43,43,30
5990,0.41000000000000003,0.42,0.17,80,30
5991,0.55,0.1,0.35000000000000003,61,90
5992,0.2,0.24,0.5700000000000001,83,60
5993,0.47000000000000003,0.13,0.4,44,20
5994,0.77,0.07,0.16,91,20
5995,0.7000000000000001,0.1,0.2,75,110
5996,0.58,0.05,0.37,86,100
5997,0.06,0.37,0.5700000000000001,55,30
5998,0.45,0.17,0.39,80,30
5999,0.08,0.43,0.49,70,50
6000,0.6,0.36,0.03,106,80
6001,0.41000000000000003,0.18,0.41000000000000003,96,50
6002,0.5,0.26,0.25,73,110
6003,0.5,0.35000000000000003,0.16,57,50
6004,0.44,0.27,0.29,74,130
6005,0.28,0.07,0.65,94,80
6006,0.46,0.21,0.33,46,80
6007,0.55,0.15,0.3,48,50
6008,0.08,0.05,0.87,106,80
6009,0.53,0.11,0.35000000000000003,67,40
6010,0.47000000000000003,0.09,0.44,49,110
6011,0.6,0.01,0.39,59,70
6012,0.4,0.29,0.31,57,50
6013,0.51,0.0,0.49,81,80
6014,0.39,0.12,0.49,87,10
6015,0.53,0.21,0.27,107,90
6016,0.11,0.37,0.51,54,70
6017,0.41000000000000003,0.21,0.38,63,30
6018,0.49,0.44,0.07,51,100
6019,0.55,0.21,0.24,44,20
6020,0.22,0.04,0.74,66,30
6021,0.59,0.09,0.31,41,70
6022,0.48,0.39,0.13,91,120
6023,0.51,0.07,0.41000000000000003,102,20
6024,0.5,0.25,0.25,74,40
6025,0.37,0.43,0.2,107,50
6026,0.41000000000000003,0.23,0.36,53,80
6027,0.38,0.04,0.5700000000000001,52,120
6028,0.59,0.14,0.27,74,120
6029,0.38,0.13,0.49,61,50
6030,0.4,0.19,0.41000000000000003,71,90
6031,0.3,0.42,0.28,44,80
6032,0.54,0.24,0.22,105,100
6033,0.41000000000000003,0.08,0.5,71,30
6034,0.29,0.11,0.61,60,80
6035,0.2,0.55,0.25,63,30
6036,0.55,0.41000000000000003,0.03,86,120
6037,0.53,0.14,0.33,43,20
6038,0.26,0.15,0.59,56,120
6039,0.51,0.22,0.28,61,10
6040,0.39,0.42,0.19,61,80
6041,0.42,0.15,0.43,51,70
6042,0.6,0.24,0.16,51,70
6043,0.44,0.11,0.45,69,30
6044,0.68,0.08,0.25,77,20
6045,0.33,0.27,0.4,50,60
6046,0.48,0.27,0.24,77,50
6047,0.32,0.28,0.4,69,50
6048,0.05,0.44,0.5,99,50
6049,0.18,0.43,0.39,89,30
6050,0.25,0.3,0.45,105,80
6051,0.55,0.19,0.26,103,70
6052,0.56,0.29,0.15,51,120
6053,0.77,0.08,0.15,90,90
6054,0.53,0.05,0.42,88,50
6055,0.42,0.17,0.41000000000000003,90,50
6056,0.18,0.15,0.67,109,40
6057,0.06,0.26,0.6900000000000001,108,120
6058,0.47000000000000003,0.48,0.06,51,120
6059,0.55,0.27,0.19,107,120
6060,0.52,0.36,0.11,45,70
6061,0.03,0.34,0.63,49,60
6062,0.47000000000000003,0.32,0.2,70,50
6063,0.11,0.09,0.8,65,40
6064,0.71,0.28,0.01,59,20
6065,0.32,0.17,0.52,84,90
6066,0.56,0.28,0.16,82,110
6067,0.55,0.13,0.32,74,100
6068,0.37,0.6,0.03,81,80
6069,0.04,0.09,0.88,66,110
6070,0.54,0.07,0.39,108,70
6071,0.14,0.27,0.58,105,40
6072,0.07,0.41000000000000003,0.53,78,90
6073,0.47000000000000003,0.45,0.08,64,10
6074,0.36,0.3,0.35000000000000003,45,80
6075,0.64,0.28,0.08,46,100
6076,0.11,0.42,0.47000000000000003,62,80
6077,0.32,0.09,0.59,44,20
6078,0.42,0.36,0.22,52,70
6079,0.56,0.01,0.44,81,80
6080,0.64,0.22,0.14,58,20
6081,0.25,0.03,0.72,66,100
6082,0.32,0.25,0.43,76,40
6083,0.67,0.14,0.19,72,110
6084,0.22,0.24,0.55,50,90
6085,0.32,0.24,0.45,53,80
6086,0.25,0.07,0.67,47,30
6087,0.48,0.23,0.3,96,90
6088,0.47000000000000003,0.03,0.5,65,80
6089,0.36,0.14,0.5,105,130
6090,0.4,0.28,0.32,95,30
6091,0.11,0.38,0.51,96,70
6092,0.45,0.33,0.22,40,10
6093,0.4,0.22,0.38,40,90
6094,0.26,0.48,0.26,45,100
6095,0.51,0.16,0.33,71,50
6096,0.64,0.08,0.28,109,60
6097,0.41000000000000003,0.23,0.36,99,90
6098,0.63,0.23,0.14,60,100
6099,0.09,0.31,0.6,69,80
6100,0.62,0.16,0.22,84,80
6101,0.55,0.35000000000000003,0.1,70,30
6102,0.32,0.46,0.22,109,100
6103,0.61,0.32,0.06,47,60
6104,0.06,0.27,0.67,65,70
6105,0.35000000000000003,0.19,0.46,41,80
6106,0.59,0.15,0.26,99,80
6107,0.03,0.3,0.67,64,120
6108,0.5,0.24,0.26,75,120
6109,0.56,0.15,0.3,87,30
6110,0.48,0.04,0.48,79,90
6111,0.75,0.19,0.06,42,30
6112,0.15,0.22,0.64,98,80
6113,0.56,0.19,0.25,80,20
6114,0.19,0.24,0.5700000000000001,90,60
6115,0.14,0.28,0.59,75,20
6116,0.45,0.33,0.22,63,40
6117,0.5700000000000001,0.14,0.3,89,50
6118,0.49,0.19,0.32,104,40
6119,0.06,0.43,0.51,58,20
6120,0.37,0.25,0.38,104,60
6121,0.27,0.22,0.51,98,50
6122,0.36,0.28,0.36,41,10
6123,0.39,0.06,0.55,46,110
6124,0.48,0.32,0.2,78,20
6125,0.46,0.23,0.31,93,90
6126,0.63,0.03,0.34,83,100
6127,0.72,0.09,0.19,95,100
6128,0.13,0.33,0.54,94,120
6129,0.13,0.08,0.79,49,130
6130,0.36,0.2,0.44,86,90
6131,0.16,0.42,0.43,75,20
6132,0.33,0.2,0.46,105,110
6133,0.3,0.34,0.36,71,110
6134,0.4,0.06,0.54,81,90
6135,0.8,0.12,0.07,69,110
6136,0.46,0.21,0.33,56,130
6137,0.63,0.2,0.16,82,50
6138,0.59,0.17,0.24,60,60
6139,0.03,0.4,0.5700000000000001,48,30
6140,0.46,0.06,0.48,57,40
6141,0.64,0.18,0.18,43,70
6142,0.4,0.2,0.4,56,20
6143,0.65,0.13,0.22,76,100
6144,0.65,0.1,0.25,72,130
6145,0.46,0.18,0.36,97,20
6146,0.48,0.38,0.14,43,30
