,SMILES
4706,CCCCCCCCCCCCCCCCCC(=O)N(Nc1c(Cl)cc(Cl)cc1Cl)c1c(N(=O)O)cc(C2(C#Cc3ccccc3)Cc3ccccc32)cc1N(=O)O
4707,CCCCCCCCCCCCCCCCCC(=O)NCC(O)COc1cc(C)on1
4708,CCCCCCCCCCCCCCCCCC(=O)Nc1cc(NC(=O)C2=NC=NC2)cc(N=Nc2ccccc2)c1C
4709,CCCCCCCCCCCCCCCCCC(=O)OCC(COn1cnc2c(N)nccc21)Oc1cc2c(=O)oc3ccccc3c2n(C)c1=O
4710,CCCCCCCCCCCCCCCCCC(=O)Oc1cc(Oc2ccc(O)c(O)c2)cc(OC2(C)C=CC=CC=C2)c1
4711,CCCCCCCCCCCCCCCCCC(=O)c1c(C)ccc(Br)c1N1NC(=O)CC1=O
4712,CCCCCCCCCCCCCCCCCC(=O)c1ccc(-c2nnc(C)s2)c(C)c1C(=O)C(N)C(C)C
4713,CCCCCCCCCCCCCCCCCC(=O)c1ccc2c(c1)C(C)(C)C(Cc1cc(Br)cc(N(=O)O)c1O)N2C
4714,CCCCCCCCCCCCCCCCCC(=O)c1ccc2c(c1CC=NNc1ccc(N(=O)O)cc1N(=O)O)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3
4715,CCCCCCCCCCCCCCCCCCCc1cc(Cc2c(N(=O)O)cc3c(c2N(=O)O)NC(=O)CC3)c(N(=O)O)cc1N(=O)O
4716,CCCCCCCCCCCCCCCCCCNc1cc(NC2N=C(c3ccccc3)OC2=O)c(C)cc1C
4717,CCCCCCCCCCCCCCCCCCc1cc(CC[PH](O)(O)O)nc2c(N=Nc3ccc(O[SH](O)C(C)(C)C)cc3)c(N)nn12
4718,CCCCCCCCCCCCCCCCCCc1cc2cc(C3CCC4(C)C3(C)CCC35OC43CCC3C(C)C(O)CCC35C)c(C(=O)C(=NNc3cc(Cl)ccc3Cl)C(=O)C(F)(F)F)cc2c(Cc2noc3c2C(=O)CC(C)(C)C3)n1
4719,CCCCCCCCCCCCCCCCCCc1cc2ccccc2c(O)c1NS(O)(O)CCCC
4720,CCCCCCCCCCCCCCCCCCc1nn(C(N)=O)c(N)c1C(=O)C(=NNc1ccc(C)cc1C)C(=O)C(F)(F)F
4721,CCCCCCCCCCCCCCCCCCc1sc2sc(Nc3cc(C)on3)c(C)c2c1C
4722,CCCCCCCCCCCCN(CCNC1Cc2ccccc21)CC(N)=O
4723,CCCCCCCCCCCCN1=C(CC(=O)CCC2CC2)C(C)(C)c2ccccc21
4724,CCCCCCCCCCCCN1=C(CC(NC2=CC(=O)c3ccccc3C2=O)c2ccc(Br)cc2)C(C)(C)c2ccccc21
4725,CCCCCCCCCCCCN1=C(CC(c2ccc(Br)cc2)c2cc(C)nc3c(N=Nc4ccc(Cl)cc4)c(N)nn23)C(C)(C)c2ccccc21
4726,CCCCCCCCCCCCN1=C(CCn2nc(ON(C)C)c3ccccc32)C(C)(C)c2ccccc21
4727,CCCCCCCCCCCCN1=C(CN(O[Si](C)(C)C(C)(C)C)c2ccccn2)C(C)(C)c2ccccc21
4728,CCCCCCCCCCCCN1=C(CNC(=O)NOCCCl)C(C)(C)c2ccccc21
4729,CCCCCCCCCCCCN1=C(CNc2nc(NSC(C)(C)C)nc(C3(O)CCC4C5CCC6CC(O)CCC6(C)C5CCC43C)n2)C(C)(C)c2ccccc21
4730,CCCCCCCCCCCCN1=C(COc2cccc(-c3c(C#N)c(N)nc4c(N=Nc5ccc(F)cc5)c(N)nn34)c2)C(C)(C)c2ccccc21
4731,CCCCCCCCCCCCN1=C(Cc2cc(C(=O)C(C)=O)c(Nc3ccc(C)cc3)cc2Nc2ccc3ccccc3n2)C(C)(C)c2ccccc21
4732,CCCCCCCCCCCCN1=C(Cc2cc(C)c3cc4c(C)cc(NS(O)(O)c5ccc(N)cc5)nc4cc3n2)C(C)(C)c2ccccc21
4733,CCCCCCCCCCCCN1=C(Cc2cc3c(CC(N)=O)onc3cc2CC(Cl)=C(Cl)Cl)C(C)(C)c2ccccc21
4734,CCCCCCCCCCCCN1=C(Cc2ccc(C=NNC(=O)c3cccc(Cl)c3Cl)cc2-c2cccc(S(O)(O)O)c2)C(C)(C)c2ccccc21
4735,CCCCCCCCCCCCN1=C(Cc2ccc3c(c2)C(C)(C)C(COC2OC(=O)c4ccccc42)=N3C)C(C)(C)c2ccccc21
4736,CCCCCCCCCCCCNC(CCC(=O)NC(=S)c1ccccc1)C(=O)O
4737,CCCCCCCCCCCCOC(C(OCCO)C(COCC[PH](O)(O)O)Oc1cc(C)n(C)n1)C(OC(C(=O)O)C(C)C)C(Sc1cccc(N(=O)O)c1)c1ccncc1
4738,CCCCCCCCCCCCOC(CN=Cc1ccc(C=NCC(Oc2csc(C(C#N)=NNc3ccc4ccccc4c3)n2)Oc2cc(C)nc3c(N=Nc4ccc(C)cc4C)c(N)nn23)c(N(=O)O)c1)OOC(C)C(=O)O
4739,CCCCCCCCCCCCOc1cc(Cc2ccccn2)cc2ccccc12
4740,CCCCCCCCCCCCc1c(NOC(CCCCCCCCCCCC)C(=O)NN)cc(-c2ccc3cc(N(=O)O)ccc3c2)cc1Nc1cc(NN=C2C(=O)NN=C2C(F)(F)F)nn1
4741,CCCCCCCCCCCCc1nnc(S)n1N=Cc1ccc(C(=O)C2CC(=O)c3ccccc32)cc1
4742,CCCCCCCCCCCCn1nc(Nc2ccc(O)cc2)c(C#N)c1N
4743,CCCCCCCCCCNC(=O)C(C(C)=O)c1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3c2ccc2ccccc32)cc1
4744,CCCCCCCCCCNC(O)(CC1=C(C=NNc2ccc(N(=O)O)cc2N(=O)O)CCCC1)C(N)C(C)C
4745,CCCCCCCCCCNC1CC(C2CCC(C)=CC2=NNC(N)=O)C(c2ccc(N(=O)O)cc2N)C(C2CCC3C4C=CC5CC(O)CCC5(C)C4CC(O)C32C)C1
4746,CCCCCCCCCCNCC(C(C)=O)C(=O)CC1=CC(=O)CCC1
4747,CCCCCCCCCCNCCc1c(C)ccc2c1CCC1C2CCC2CC(O)CCC21C
4748,CCCCCCCCCCNCc1nn2c(OC3CCC4(C)C(CCC5C6CCC(O)C6(C)CCC54)C3)nnc2s1
4749,CCCCCCCCCCNN(CCC(=O)NN=C(C)c1ccco1)c1cc(C)nc2c(N=Nc3cccc(C)c3)c(N)nn12
4750,CCCCCCCCCCNNc1ccc(ON2N=C(C(F)(F)F)C(=NNc3cccc(F)c3)C2=O)cc1
4751,CCCCCCCCCCNOC1C(SC(C)=O)OC(Cc2nc(C=NNS(O)(O)c3ccc(C)cc3)co2)C(O)C1O
4752,CCCCCCCCCCNc1c(C)nc(NC(Br)C(Br)N(O)c2ccccc2)nc1Cl
4753,CCCCCCCCCCNc1c(Cc2ccc(N(=O)O)cc2N)c(CCCBr)c(ON=C2C(Cl)C3CC(C#N)C2C3)c2ccccc12
4754,CCCCCCCCCCNc1cc(N(=O)O)c(C=CN(=O)O)cc1CC(C)=O
4755,CCCCCCCCCCNc1ccc(-c2ccccc2C(=S)N2CCOCC2)c2c(=O)c(=O)c12
4756,CCCCCCCCCCNc1ccc(-c2ccccc2I)o1
4757,CCCCCCCCCCNc1ccc(C2=NN(c3cccc(Cl)c3)C(=O)C2CC2C=C(c3ccccc3)NC2)cc1
4758,CCCCCCCCCCNc1ccc(C2C(C#N)=C(N)Oc3nnc(OCC(Cl)(Cl)Cl)c32)cc1
4759,CCCCCCCCCCNc1nc2ccc(Cl)cn2c1-n1c(C)nc2cc(N(=O)O)ccc21
4760,CCCCCCCCCCNc1nc2ccccc2n1CC(=O)n1nc(C)cc1C
4761,CCCCCCCCCCOC(=O)C(=O)C(=O)C(=NN)c1ccccc1
4762,CCCCCCCCCCOC(=O)C(CC)c1csc(C(C#N)=NNc2ccc(O)cc2)n1
4763,CCCCCCCCCCOC(CC)C(=NNc1ccc(N(=O)O)cc1N(=O)O)c1ccc(N2c3cc4nc(C)cc4cc3CC2C)cc1
4764,CCCCCCCCCCOC1(C2CC3=CC(=O)CCC3(C)C3CCC4(C)C(CCC45CCC(=O)O5)C23)CCC(=O)O1
4765,CCCCCCCCCCOC1C(=O)NN(C(C(C(=O)O)C(=O)O)C(C)(C)C=O)C1=O
4766,CCCCCCCCCCOC1CCC(C)(C2OC(C(=N)OC)=CC(O)C2O)OC1(C)C
4767,CCCCCCCCCCOCC(=Nc1ccccc1)NCc1c(C)nnc1C
4768,CCCCCCCCCCOCc1cc(COCCCCCC)c(-c2ccc3c(c2)C(=O)C3)cc1-c1sc2sc(C#N)c(N)c2c1N
4769,CCCCCCCCCCOOC(CC1(C2=CCCCC2)C(=O)NC(=O)NC1=O)OC1(O)CCC2(C)C(CCC3C4CCC(=O)C4(C)CCC32)C1
4770,CCCCCCCCCCOOC1CCC2(C)C(=CC(=O)C3C2CCC2(C)C(Oc4nnc5c4C(c4ccc(Cl)cc4)C(C#N)=C(N)O5)CCC32)C1
4771,CCCCCCCCCCOOc1c(C(=O)C2=Cc3ccccc3C2C)nc2cc3c(cc12)C(=O)C(c1ccccc1)=N3O
4772,CCCCCCCCCCO[PH](O)(OC(=O)Cl)C(C)NNc1cc(Cl)ccc1Cl
4773,CCCCCCCCCCOc1c(Br)c(Br)c(C)c(Br)c1C(C#N)C(N)=O
4774,CCCCCCCCCCOc1cc(-n2c(=O)c(N)c(C)n2C)ccc1Br
4775,CCCCCCCCCCOc1ccccc1Cc1cccc(S(O)(O)N(C)C)c1
4776,CCCCCCCCCCc1cc(Cn2c(C)cc3c(c2=O)C(c2ccccc2)C(C#N)=C(N)O3)c(Cn2oc(=O)n(C)c2=O)cc1C1CCC2=C3CCC4CC(O)CCC4(C)C3CC(O)C21C
4777,CCCCCCCCCCc1cc([PH](O)(c2ccccc2)c2ccccc2)cc(-c2c(C)c(C)cc(C)c2C)n1C
4778,CCCCCCCCCCc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)NC(c1c(N)c3ccccc3oc1=O)N2
4779,CCCCCCCCCCc1sc2sc(OCCC)c(N=COOC3CC4C(C)(C)CCCC4(C)C4=C3C(=O)C(C(C)C)=C(O)C4=O)c2c1N=COc1ccc2ccccc2n1C
4780,CCCCCCCCCNC=C(CNC(CC(C)C)C(=O)O)C(C)=O
4781,CCCCCCCCCOC1CCC2C3CCC4CC(c5ccc(Cc6ccc(N(=O)O)cc6S(O)(O)O)cc5)=CCC4(C)C3CCC12C
4782,CCCCCCCCCOc1ccccc1Oc1ccc(S(C)(O)O)cc1
4783,CCCCCCCCCc1cc(Oc2cc(N=Nc3ccc(N=Nc4ccccc4)cc3)c(C)cc2N=Nc2ccc(N=Nc3ccccc3)cc2)c(C(=O)C(C#N)=NNc2ccccc2N(=O)O)c(C2OC3(CCCCC3)OC2=O)c1
4784,CCCCCCCCCc1ccc2c(c1)c(C(=O)C(=NNc1ccc(C)cc1)S(O)(O)c1ccccc1)c(C)n2C(=O)CNS(O)(O)c1ccccc1C
4785,CCCCCCCCCc1nn(CCN=N=N)c2c1C(c1ccccc1Cl)C(C#N)=C(N)O2
4786,CCCCCCCCCc1oc2cc(Cc3cncn3)cc(O)c2c(=O)c1-c1ncnc2c1cnn2C
4787,CCCCCCCCCn1c(Nc2ccc(N(=O)O)cc2Cl)nc2ccccc21
4788,CCCCCCCCNC(CO)c1cccc(N(=O)O)c1
4789,CCCCCCCCNc1cccc(NC2C(=O)NC3=C(C2=O)C(c2ccc(Br)cc2)c2c(c4ccccc4oc2=O)O3)c1
4790,CCCCCCCCOC(=O)C1=C(C)N=c2cc3c(cc21)=C(C(=O)c1c(C=O)c(=O)oc2ccccc12)C(C)=N3
4791,CCCCCCCCOC(C#N)C(CC(=NO)c1ccccc1)NO
4792,CCCCCCCCOC1C(=O)N(c2ccc(S(C)(O)O)cc2)N=C1C(=O)c1ccccc1NN=C1C(=O)NN=C1C(F)(F)F
4793,CCCCCCCCOC1C(Oc2nccs2)OC(OC2CC3CCC(C2)N3C)C(O)C1O
4794,CCCCCCCCOCC(CC(C)C)(CC1CCC2(C)C3=CCC4C(C)C(O)CCC4(C)C3=CCC12C)C(=O)N1c2ccccc2Sc2ccccc21
4795,CCCCCCCCOCCNNC(CO)C(N)=O
4796,CCCCCCCCOCc1cc(CC2C(=O)NN=C2C)c(NC(=O)C(=NNc2cc(Cl)ccc2Cl)C(=O)C(F)(F)F)cc1NCC(=S)C(=O)O
4797,CCCCCCCCOCc1cc(NC(=O)C(Br)(CC)CC)c(O)c(C)c1ON1C(=C(C(C)=O)C(C)=O)SC2=C1C(=O)c1ccccc1C2=O
4798,CCCCCCCCOCc1ccc(N)cc1C1(O)C(O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
4799,CCCCCCCCONC(=O)C(O)C(C)O
4800,CCCCCCCCOSc1nnc(-c2cc3ccccc3cn2)n1CC(C)(C(=O)O)C(=O)O
4801,CCCCCCCCOc1c(C2CCC3C4CCC5CC(=O)CCC5(C)C4CC(O)C23C)n(OC(=O)C(C)CS)c2ccc(ONC(CO)C(N)=O)cc12
4802,CCCCCCCCOc1c(Oc2ccc3ccccc3c2)c(-c2cc(Cl)ccc2O)c(C)c(C)c1C1OC(=O)C2(C)CCC1C2(C)C
4803,CCCCCCCCOc1cc2c(cc1-c1nc(N)nc(O)c1C)CCN(C)(C)C2CC(C)C
4804,CCCCCCCCOc1ccc2cc3ccc(C4CCC5C6CC=C7CC(Cl)CCC7(C)C6CCC45C)cc3nc2c1
4805,CCCCCCCCc1cc(Cc2cc(Br)ccc2O)c(CN2(C)CC=CC2)cc1CCC(O)C(O)C(O)CO
4806,CCCCCCCCc1ccc(C=NN=Cc2ccc(ONc3nc(C)c(C)c(Cl)n3)c(C3C=Cc4ccccc4N3N=O)c2)cc1C1(O)CCC2(C)C3CCC4(C)C(O)CCC4C3CCC2(C)C1
4807,CCCCCCCCc1ccc(N=Nc2ccc(NC3CC4CC3C3CCCC43)cc2)cc1
4808,CCCCCCCN(CCNOC1CCC2(C)C(CCC3C4=C(CCC32)C(C)(C#Cc2ccccc2)CC4)C1)c1ccc(C2(C)CCc3oc4c(Br)cc(Br)cc4c3-c3oc(C)cc32)cc1
4809,CCCCCCCN(c1ccc(C(=O)C(C)CC(=O)O)c(N2CCN(C)CC2)c1)c1ccc(C)o1
4810,CCCCCCCNc1nc(C)c(C(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)c(-c2cncn2)n1
4811,CCCCCCCOC(=O)C(=NNc1ccccc1)c1cc(CC2=C(C=NO)CCC2)c(N(=O)O)cc1N(=O)O
4812,CCCCCCCOC(CN=Cc1ccc(C=NCC(OC2OC(C(N)=O)=CCC2Br)c2ccc(N(=O)O)cc2N)c(N(=O)O)c1)OC(=O)C(C)=O
4813,CCCCCCCOC(O)(C(=O)OCCCBr)c1nnc2sc(=S)nn12
4814,CCCCCCCOC(c1cc(C)cc(N(=O)O)c1O)c1c(O)c(O)c2c(c1O)C(=O)C(=O)C1C(C)(C)CCCC21C
4815,CCCCCCCOC1CCC2C3CC(OCC(O)CO)C4=CC(=O)CCC4(C)C3CCC12C
4816,CCCCCCCOC1N=c2ccccc2=C1OOS(C)(=O)=O
4817,CCCCCCCON(c1nc(Cl)nc(Nc2c(O)c3ccccc3oc2=O)n1)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
4818,CCCCCCCON1c2cc3c(cc2CCC1C)N(CCC(=O)O)C(C)CC3
4819,CCCCCCCONc1nc(NCCC)nc(C2Cc3ccccc3C(C)(O)O2)n1
4820,CCCCCCCONc1nc2ccc(OCN3C(=O)C4(CCCC4)N=C3CCCC)cc2n1
4821,CCCCCCCOOC1C(Oc2ccc(N=Nc3ccccc3)cc2)COC(S(O)(O)c2ccccc2)C1OOC1=CC(=O)CC(C)(C)C1
4822,CCCCCCCOc1cc(-c2cc(O)ccc2O)cc([PH](O)(c2ccccc2)c2ccccc2)s1
4823,CCCCCCCOc1cc(N)c(Cl)cc1-c1cc2c(=O)oc3ccccc3c2n(C)c1=O
4824,CCCCCCCOc1cc(NC2(N)CC2)ccc1NC1CCc2ccccc2N(CC(=O)O)C1=O
4825,CCCCCCCc1c(-c2cc(C)cc(N(=O)O)c2O)oc2c(Br)cc(Br)cc12
4826,CCCCCCCc1c(C)c(C)c(-c2nnc(S)n2N=Cc2ccccc2)c(C=O)c1C
4827,CCCCCCCc1c(Cl)c(Cl)c(Oc2cccc3ccccc23)c(Cl)c1Cl
4828,CCCCCCCc1c(O)c2ccccc2n(-c2ccccc2C2(C)CCc3oc4ccccc4c3-c3oc(C)cc32)c1=O
4829,CCCCCCCc1cc(-c2ccc(N(=O)O)cc2)c(Oc2ncccn2)c(C)c1O
4830,CCCCCCCc1cc(C(=NNc2ccccc2)C(=O)c2cc(N(O)=Nc3ccccc3)c(C)cc2N=Nc2ccccc2)c(N(=O)O)cc1N(=O)O
4831,CCCCCCCc1cc(N2CCC(O)CC2)c(N(=O)O)cc1N(=O)O
4832,CCCCCCCc1ccc2cc(Nc3cncn3)ccc2c1
4833,CCCCCCCc1nc2nc(C)cc(-c3ccccc3C3(C)CCc4oc5ccccc5c4-c4oc(C)cc43)n2n1
4834,CCCCCCCc1oc(NS(O)(O)c2ccc(N)cc2)nc1CCC(N)=NS(N)(O)O
4835,CCCCCCN(C(=O)n1c(C)c(C)c2ccccc21)c1cc(Cl)c(Cl)cc1O
4836,CCCCCCN(C1C(=O)c2ccccc2N1=NO)n1nc(N)c2nc3ccccc3nc21
4837,CCCCCCN(C1CCC(C2C(=O)NC(=O)NC2=O)CC1)C1(C)C=CC=CC=C1
4838,CCCCCCN(Cn1ccnc1C)c1ccc2c(c1)C(C(=O)O)C2
4839,CCCCCCN(NC(C)(C)C)C(=O)C(=NNc1cccnc1)C(=O)C(F)(F)F
4840,CCCCCCN(c1cc(Cl)c(I)cc1Cl)C1N(C)c2ccc(C)cc2C1(C)C
4841,CCCCCCN(c1cc2c(cc1C)C(C(=O)O)C2)C1C(C=C(Cl)Cl)C1(C)C
4842,CCCCCCN(c1ccccc1)C1CC=CC(=O)C1
4843,CCCCCCN(c1cnnc1)c1csc(C)n1
4844,CCCCCCN(c1nnc2n1CCCC2)C1CC(=O)CC(=O)C1C#N
4845,CCCCCCNC(CCC(=O)O)C(=O)n1c(=O)c2c(C)noc2c2ccccc21
4846,CCCCCCNCCCC1(O)CCC2C3CCC4(C)CC(O)CCC4(C)C3CCC21C
4847,CCCCCCOC(=O)C(Cl)C(Cl)c1nnc(S)n1N=Cc1ccccc1O
4848,CCCCCCOC1CCCC1CC(C)(C)C
4849,CCCCCCOCCCCC(=O)C(=O)C(Cl)(Cl)Cl
4850,CCCCCCONC(CNc1ccc(N(=O)O)c(F)c1)C(=O)O
4851,CCCCCCONc1nc2ccccc2n1Cc1ncco1
4852,CCCCCCOOC(=NNC(N)=O)C(C(C)=O)C(C)C(C(C)=O)C(=O)Oc1ccc2ccccc2c1
4853,CCCCCCOOC1(C#Cc2ccccc2)CCC2C3CCC4CC(OCCC)CCC4(C)C3CCC21C
4854,CCCCCCOOCC(Oc1ccc(O)cc1O)C(OC(N)=O)C(OC(=O)C(C#N)=NNc1cccc(N(=O)O)c1)C(Oc1ccc2c(c1)NC(=O)CC2)C(SC(=O)C(C)(C)C)SN1CCCCCC1=O
4855,CCCCCCOc1c(-c2c3c(c(C)c4c2CC4)CC3)ccc(C(=O)O)c1Cc1cnccc1C
4856,CCCCCCOc1c(C2OC(=O)C(OC)=C2OC)oc2cc(On3nc(C)c(N(=O)O)n3)cc(OCc3ccco3)c2c1=O
4857,CCCCCCOc1cc(N(=O)O)c(-n2ncc3c(N)nc(O)nc32)cc1NS(C)(O)O
4858,CCCCCCOc1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(C3C(C#N)=C(N)SC(N)=C3c3nc4ccccc4s3)cc2)cc1
4859,CCCCCCOc1nn(Cc2cccc(Cl)c2)c2ccccc12
4860,CCCCCCOc1sc2sc(-c3ccccc3C#N)c(N=C3SCCS3)c2c1N=C1SCCS1
4861,CCCCCCc1cc(CCS)c(NNc2nn(C(C)=O)c3ncccc23)cc1NC(C)(Cl)C(=O)O
4862,CCCCCCc1cc(Cl)ccc1Cl
4863,CCCCCCc1cc(O)c2c(=O)c(C(=O)C(=NNc3cc(Cl)ccc3Cl)C(=O)C(F)(F)F)c(-c3c(O)ccc4ccccc34)oc2c1
4864,CCCCCCc1cc2ccccc2cc1-c1cc(N)ccc1N(=O)O
4865,CCCCCCc1nc2ccccc2nc1N1c2cc3c(cc2CCC1C)NC(C)CC3
4866,CCCCCCn1nc(C(=O)CC(C)C)nc1O
4867,CCCCCN1N=C(c2cccc(C3=NN(NC(CS)C(=O)O)C(=O)C3)c2)CC1=O
4868,CCCCCNC(C(=O)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C)(C(C)CN1N=C(C)C(=NNc2cccc(O)c2)C1=O)C1c2ccccc2-c2ccccc21
4869,CCCCCNC(CN(CC(CC(N)CC)n1oc(=O)n(C)c1=O)N=O)c1cc(N=Nc2ccc(N=Nc3ccccc3)cc2)c(C)cc1N=Nc1ccc(N=Nc2ccccc2)cc1
4870,CCCCCNC1CSC2CCCC(Nc3ccc(N=Nc4sc(C(C#N)=NNc5ccc(F)cc5)nc4C)cc3)C(=O)N12
4871,CCCCCNC1SCC(c2cc(C)cc3c2C(=O)C3)N1CC(O)CC(C)CCCC
4872,CCCCCNCCC(=O)CCC(C)=NO
4873,CCCCCNCCCC(=O)Nc1ccccc1NNc1ccccc1
4874,CCCCCNN(CC(C)C)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
4875,CCCCCNN(Cc1cccc(O)c1)c1c(C)cccc1C
4876,CCCCCNN1NC(=O)C(=CNc2cccc(Br)c2)C1=O
4877,CCCCCNc1cc(CCC(C)C)c(CC2(C)OC(C(=O)O)=CC2=O)cc1SN1C(=O)C2CC=CCC2C1=O
4878,CCCCCNc1cccc2cc(OCc3cc(N(=O)O)cc(N(=O)O)c3O)ccc12
4879,CCCCCNn1cc(-c2cccc(I)c2)c(=O)c2cnc(O[SH](O)C(C)(C)C)nc21
4880,CCCCCOC(=O)C(C(C)=O)C(C)C(C(C)=O)C(=NNC(N)=O)ON(C)C
4881,CCCCCOC(=O)C(O)c1nnc(S)s1
4882,CCCCCOC(C#N)Oc1cc(N(=O)O)cc(N(=O)O)c1O
4883,CCCCCOC(CN=Cc1ccc(C=NCC(n2nc(C)cc2C)C2(C)C=CC=CC=C2)cc1N(=O)O)Oc1csc(C(C#N)=NNc2ccccc2C)n1
4884,CCCCCOC(SCCC#N)C(O)C(O)C(O)C(O)CO
4885,CCCCCOC1C(=C(SCC2=N=c3ccccc3=N2)SNCCCn2ccccc2)CCCC1=C(SNc1cccc(N(=O)O)c1)Sc1ncnc2nccnc12
4886,CCCCCOC1Cc2cc(COC3CC4CCC(C3)N4C)c(N=Cc3ccccc3Cl)cc2N1
4887,CCCCCOCc1cc(CC2CC(c3ccc4ccccc4c3)=NN2C(N)=O)cc(CC(C)(CC)CC)c1
4888,CCCCCONC(=Nc1ccc(NC(=S)NS(O)(O)c2ccc(C)cc2)cc1Nc1cnc2ccccc2n1)Nc1ccccc1NN=C(C(N)=O)c1nc2ccccc2s1
4889,CCCCCONc1ccc(Oc2csc(C)n2)cc1
4890,CCCCCOc1c(C)nc2cc3nc(C)c(-c4ccc5ccccc5n4)c(C)c3cc2c1C
4891,CCCCCOc1c(C2Cc3ccccc3N2)cc2c(c1O)C(CC(C)C)N(C)CC2
4892,CCCCCOc1ccc(Br)c(N2N=C(C(F)(F)F)C(=NNc3cccc(F)c3)C2=O)c1
4893,CCCCCOc1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(C(=O)CCC[PH](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1
4894,CCCCCOc1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(OCc3ccc(N(=O)O)cc3N)cc2)cc1
4895,CCCCCOc1cccc(NC(Cl)Cl)c1
4896,CCCCCOc1nc(-c2ccccc2C2(C)CCc3oc4c(Br)cc(Br)cc4c3-c3oc(C)cc32)nnc1Br
4897,CCCCCc1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(-c3oc4c(c5c(c6ccccc64)OC4CC(=O)OC54)c(=O)c3[Si](C)(C)C)cc2)cc1
4898,CCCCCc1ccc(NN=C(C#N)C(=O)C(C)(C)O)cc1
4899,CCCCCc1cccc(C(C)(Cl)C(=O)O)n1
4900,CCCCCn1nc(-c2ccccc2C=NNc2ccc(N(=O)O)cc2N(=O)O)c2ccccc2c1=O
4901,CCCCN(C(=O)C(C)NP(=O)(O)O)N(C)C
4902,CCCCN(C1OC2(C)C=C(C)C1C(C#N)(C#N)C2(C#N)C#N)N1c2ccccc2C(C)(C)C12C=Cc1cc(N(=O)O)ccc1O2
4903,CCCCN(Cc1cccc(C)c1C)ON=C1C(Cl)C2CC(C#N)C1C2
4904,CCCCN(Cn1ccnc1)C1(Br)C(=O)C2(C)CCC1C2(C)C
4905,CCCCN(Nc1sc2c(c1C#N)CCCC2)NC(CS)C(=O)O
4906,CCCCN(c1ccc(C)o1)C1C=COC(=O)c2ccccc2C1
4907,CCCCN(c1ccc(C2(C)CCc3oc4ccc(Cl)cc4c3-c3oc(C)cc32)cc1)N1CCCCCC1
4908,CCCCN(c1ccc(O)cc1O)c1c(C)cccc1-c1ccc(O)cc1O
4909,CCCCN1N=C(C(F)(F)F)C(CC(=NO)c2ccc3c4c(cccc24)CC3)C1=O
4910,CCCCNC(C#N)NC1(O)CCC2C3CCC4(C)CC(O)CCC4(C)C3CCC21C
4911,CCCCNC(CN=Cc1cccc(C=NCC(Oc2nnc(S)n2N=Cc2ccc3c(c2)OCO3)On2c(=O)nc3ccccc32)c1)OCC1CCCN(C)C1
4912,CCCCNC(NCN1CCOCC1)C(C(C)=O)C(C)=O
4913,CCCCNC(c1cc(Cl)ccc1O)N1NC(=O)C(N=Nc2ccc(C)cc2)C1=O
4914,CCCCNC1(Cc2ccc3ccccc3n2)OCC(Cn2ccnc2C)O1
4915,CCCCNOP(=S)(OC(=O)NN=C(C)c1ccco1)SCSP(=S)(Oc1ncnc1C)ON1c2ccccc2CCc2ccccc21
4916,CCCCNOc1ccccc1-c1ccoc1C
4917,CCCCNS(O)(O)c1cnccc1NC1C(=O)c2cccc(N(=O)O)c2C1=O
4918,CCCCNc1cc(C2CO2)c(CCCN)cc1-c1c(C)cc(=O)oc1C
4919,CCCCNc1ccc(S(O)(O)c2ccc(NCS)cc2)cc1
4920,CCCCOC(=O)CCC(=O)C1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(O)C#Cc2ccccc2)C1
4921,CCCCOC(C(O)C=O)C(Nc1ccccc1N=Nc1ccccc1)ON(C=C1C(=O)C2(C)CCC1C2(C)C)c1ccccc1
4922,CCCCOC(CN=Cc1cccc(C=NCC(OOC2(C#Cc3ccccc3)Cc3ccccc32)OC(=O)C(C)CCC(=O)O)c1)c1cc(C)nc(C)n1
4923,CCCCOC1(S(=O)(=O)c2ccc(N)cc2)CC23CCC4C(C)(c5cnc6ccccc56)CCCC4(C)C2CCC1C3
4924,CCCCOC12CCCC(C)(Nc3nc(C)c(C)c(O)n3)C1CC(O)C13C(=O)C(C)C(CC(O)C21)C3O
4925,CCCCOCC(NC(Br)CBr)C(=O)CCC(=O)C1CC(=O)CC(=O)C1C#N
4926,CCCCOCc1nccc2cc(CC(=NO)c3ccc4ccccc4c3)c(O)cc12
4927,CCCCON1C(=O)C(CC(C)(C)C)C(=O)N1C(=O)CCC(=O)O
