index,raw material 1,raw material 2,raw material 3,temperature,time
6155,0.23,0.34,0.43,49.0,20.0
6156,0.14,0.39,0.48,105.0,60.0
6157,0.54,0.26,0.2,54.0,80.0
6158,0.32,0.17,0.51,102.0,70.0
6159,0.41000000000000003,0.04,0.55,68.0,90.0
6160,0.54,0.28,0.18,70.0,40.0
6161,0.4,0.24,0.37,103.0,100.0
6162,0.47000000000000003,0.3,0.24,72.0,130.0
6163,0.24,0.3,0.46,70.0,30.0
6164,0.59,0.14,0.27,47.0,80.0
6165,0.32,0.17,0.51,57.0,80.0
6166,0.51,0.19,0.3,44.0,70.0
6167,0.29,0.3,0.41000000000000003,70.0,110.0
6168,0.37,0.4,0.23,75.0,60.0
6169,0.33,0.21,0.46,57.0,20.0
6170,0.36,0.33,0.31,56.0,100.0
6171,0.74,0.06,0.2,83.0,60.0
6172,0.18,0.26,0.55,94.0,120.0
6173,0.21,0.13,0.65,65.0,30.0
6174,0.6,0.33,0.07,46.0,20.0
6175,0.44,0.25,0.31,73.0,10.0
6176,0.54,0.31,0.14,73.0,70.0
6177,0.12,0.4,0.48,59.0,10.0
6178,0.32,0.31,0.37,88.0,60.0
6179,0.32,0.28,0.4,98.0,50.0
6180,0.1,0.25,0.65,61.0,80.0
6181,0.53,0.2,0.28,42.0,80.0
6182,0.4,0.34,0.26,92.0,50.0
6183,0.38,0.22,0.4,108.0,60.0
6184,0.45,0.14,0.4,48.0,90.0
6185,0.6,0.1,0.3,77.0,80.0
6186,0.27,0.43,0.3,73.0,110.0
6187,0.4,0.25,0.34,44.0,100.0
6188,0.41000000000000003,0.39,0.19,103.0,60.0
6189,0.49,0.39,0.12,68.0,10.0
6190,0.45,0.39,0.17,44.0,60.0
6191,0.45,0.16,0.39,56.0,60.0
6192,0.52,0.14,0.34,80.0,10.0
6193,0.39,0.15,0.47000000000000003,67.0,40.0
6194,0.26,0.34,0.4,95.0,80.0
6195,0.38,0.46,0.16,57.0,60.0
6196,0.46,0.08,0.47000000000000003,96.0,70.0
6197,0.3,0.14,0.56,95.0,40.0
6198,0.5,0.07,0.42,49.0,60.0
6199,0.48,0.22,0.3,55.0,20.0
6200,0.71,0.16,0.13,64.0,30.0
6201,0.46,0.29,0.25,97.0,80.0
6202,0.37,0.26,0.37,78.0,30.0
6203,0.53,0.06,0.41000000000000003,67.0,110.0
6204,0.66,0.29,0.05,85.0,100.0
6205,0.64,0.35000000000000003,0.01,75.0,100.0
6206,0.66,0.34,0.0,78.0,80.0
6207,0.51,0.02,0.47000000000000003,95.0,30.0
6208,0.22,0.51,0.26,63.0,30.0
6209,0.24,0.16,0.6,52.0,100.0
6210,0.32,0.32,0.36,64.0,100.0
6211,0.45,0.04,0.51,60.0,10.0
6212,0.35000000000000003,0.13,0.52,101.0,120.0
6213,0.5700000000000001,0.25,0.18,90.0,70.0
6214,0.43,0.16,0.41000000000000003,48.0,120.0
6215,0.53,0.35000000000000003,0.12,56.0,70.0
6216,0.37,0.48,0.15,66.0,100.0
6217,0.14,0.08,0.78,50.0,30.0
6218,0.66,0.06,0.28,79.0,70.0
6219,0.06,0.37,0.5700000000000001,88.0,80.0
6220,0.4,0.35000000000000003,0.25,104.0,120.0
6221,0.23,0.33,0.44,57.0,10.0
6222,0.44,0.08,0.48,96.0,80.0
6223,0.53,0.21,0.25,44.0,90.0
6224,0.25,0.03,0.72,88.0,130.0
6225,0.43,0.31,0.26,45.0,110.0
6226,0.14,0.46,0.4,78.0,50.0
6227,0.65,0.28,0.07,60.0,10.0
6228,0.36,0.39,0.25,96.0,80.0
6229,0.18,0.01,0.81,104.0,110.0
6230,0.51,0.26,0.23,97.0,40.0
6231,0.54,0.14,0.32,74.0,120.0
6232,0.53,0.09,0.38,79.0,50.0
6233,0.07,0.5,0.43,49.0,70.0
6234,0.27,0.22,0.51,87.0,80.0
6235,0.32,0.38,0.31,109.0,90.0
6236,0.23,0.13,0.63,49.0,100.0
6237,0.37,0.16,0.47000000000000003,65.0,30.0
6238,0.07,0.34,0.59,64.0,40.0
6239,0.1,0.58,0.32,47.0,120.0
6240,0.34,0.37,0.29,59.0,20.0
6241,0.1,0.42,0.49,42.0,110.0
6242,0.38,0.09,0.53,103.0,30.0
6243,0.62,0.36,0.02,69.0,30.0
6244,0.5,0.16,0.33,71.0,40.0
6245,0.05,0.06,0.89,72.0,90.0
6246,0.44,0.53,0.03,99.0,110.0
6247,0.27,0.31,0.42,56.0,120.0
6248,0.26,0.29,0.45,44.0,80.0
6249,0.61,0.09,0.29,75.0,70.0
6250,0.41000000000000003,0.03,0.56,102.0,40.0
6251,0.54,0.36,0.1,42.0,20.0
6252,0.47000000000000003,0.07,0.46,55.0,30.0
6253,0.38,0.29,0.33,76.0,100.0
6254,0.28,0.13,0.59,64.0,120.0
6255,0.44,0.04,0.52,99.0,60.0
6256,0.23,0.29,0.48,56.0,20.0
6257,0.4,0.21,0.39,53.0,20.0
6258,0.18,0.27,0.55,68.0,100.0
6259,0.56,0.33,0.12,97.0,40.0
6260,0.01,0.32,0.67,62.0,60.0
6261,0.38,0.26,0.36,71.0,70.0
6262,0.17,0.47000000000000003,0.36,105.0,70.0
6263,0.21,0.3,0.49,94.0,70.0
6264,0.38,0.27,0.36,87.0,30.0
6265,0.53,0.06,0.42,87.0,20.0
6266,0.61,0.29,0.1,103.0,40.0
6267,0.46,0.12,0.42,72.0,50.0
6268,0.49,0.21,0.3,75.0,130.0
6269,0.17,0.24,0.59,80.0,130.0
6270,0.64,0.02,0.34,106.0,70.0
6271,0.58,0.2,0.22,41.0,50.0
6272,0.4,0.2,0.41000000000000003,83.0,130.0
6273,0.9500000000000001,0.02,0.03,95.0,100.0
6274,0.23,0.3,0.47000000000000003,103.0,80.0
6275,0.38,0.18,0.44,93.0,40.0
6276,0.27,0.49,0.24,76.0,130.0
6277,0.23,0.03,0.74,43.0,50.0
6278,0.19,0.38,0.43,97.0,60.0
6279,0.37,0.14,0.49,79.0,80.0
6280,0.8300000000000001,0.03,0.14,102.0,110.0
6281,0.6,0.08,0.32,103.0,110.0
6282,0.52,0.04,0.44,41.0,10.0
6283,0.35000000000000003,0.24,0.4,50.0,40.0
6284,0.4,0.22,0.38,100.0,10.0
6285,0.56,0.09,0.35000000000000003,72.0,80.0
6286,0.71,0.14,0.14,83.0,60.0
6287,0.26,0.25,0.48,77.0,120.0
6288,0.17,0.23,0.6,75.0,70.0
6289,0.65,0.13,0.21,62.0,40.0
6290,0.34,0.01,0.65,62.0,30.0
6291,0.39,0.37,0.24,75.0,60.0
6292,0.43,0.31,0.26,84.0,100.0
6293,0.56,0.01,0.43,94.0,50.0
6294,0.65,0.23,0.12,45.0,60.0
6295,0.39,0.22,0.39,80.0,100.0
6296,0.6,0.17,0.22,71.0,60.0
6297,0.51,0.35000000000000003,0.13,99.0,50.0
6298,0.07,0.07,0.86,64.0,100.0
6299,0.48,0.24,0.28,90.0,40.0
6300,0.11,0.06,0.8300000000000001,84.0,50.0
6301,0.64,0.16,0.2,108.0,30.0
6302,0.46,0.21,0.34,104.0,30.0
6303,0.55,0.03,0.42,94.0,70.0
6304,0.53,0.02,0.45,86.0,80.0
6305,0.29,0.29,0.43,43.0,120.0
6306,0.38,0.32,0.31,109.0,10.0
6307,0.38,0.09,0.54,74.0,120.0
6308,0.45,0.02,0.53,52.0,100.0
6309,0.55,0.26,0.18,102.0,90.0
6310,0.74,0.02,0.24,105.0,70.0
6311,0.11,0.21,0.68,44.0,130.0
6312,0.48,0.01,0.52,50.0,80.0
6313,0.35000000000000003,0.18,0.48,42.0,50.0
6314,0.07,0.01,0.92,81.0,70.0
6315,0.36,0.06,0.58,82.0,120.0
6316,0.1,0.37,0.53,105.0,110.0
6317,0.08,0.02,0.89,90.0,30.0
6318,0.64,0.0,0.36,60.0,60.0
6319,0.36,0.34,0.3,89.0,100.0
6320,0.06,0.4,0.54,67.0,120.0
6321,0.25,0.55,0.2,78.0,30.0
6322,0.51,0.16,0.33,62.0,80.0
6323,0.34,0.26,0.4,89.0,60.0
6324,0.04,0.08,0.88,59.0,70.0
6325,0.05,0.37,0.58,41.0,90.0
6326,0.02,0.07,0.91,49.0,20.0
6327,0.6900000000000001,0.25,0.06,67.0,50.0
6328,0.18,0.34,0.49,83.0,110.0
6329,0.27,0.18,0.56,52.0,10.0
6330,0.42,0.14,0.43,103.0,40.0
6331,0.36,0.18,0.46,51.0,90.0
6332,0.34,0.47000000000000003,0.2,88.0,100.0
6333,0.66,0.27,0.07,83.0,120.0
6334,0.5,0.15,0.35000000000000003,94.0,30.0
6335,0.28,0.52,0.2,86.0,30.0
6336,0.39,0.21,0.4,91.0,70.0
6337,0.55,0.15,0.3,81.0,120.0
6338,0.78,0.04,0.18,109.0,20.0
6339,0.8,0.04,0.16,103.0,20.0
6340,0.58,0.33,0.09,102.0,130.0
6341,0.35000000000000003,0.31,0.34,46.0,60.0
6342,0.24,0.19,0.5700000000000001,96.0,20.0
6343,0.19,0.27,0.54,87.0,40.0
6344,0.51,0.25,0.24,67.0,110.0
6345,0.36,0.15,0.5,93.0,40.0
6346,0.58,0.33,0.09,108.0,30.0
6347,0.18,0.04,0.77,56.0,20.0
6348,0.41000000000000003,0.06,0.53,70.0,40.0
6349,0.54,0.02,0.43,99.0,60.0
6350,0.47000000000000003,0.35000000000000003,0.18,63.0,70.0
6351,0.32,0.47000000000000003,0.21,50.0,110.0
6352,0.51,0.18,0.31,77.0,20.0
6353,0.41000000000000003,0.21,0.38,79.0,30.0
6354,0.48,0.29,0.23,79.0,40.0
6355,0.5700000000000001,0.42,0.01,83.0,90.0
6356,0.21,0.22,0.5700000000000001,107.0,40.0
6357,0.55,0.38,0.07,103.0,60.0
6358,0.79,0.11,0.1,82.0,70.0
6359,0.66,0.32,0.02,75.0,60.0
6360,0.46,0.21,0.33,93.0,10.0
6361,0.65,0.31,0.04,48.0,30.0
6362,0.22,0.32,0.46,59.0,70.0
6363,0.34,0.36,0.3,68.0,40.0
6364,0.93,0.05,0.03,80.0,80.0
6365,0.49,0.34,0.17,100.0,10.0
6366,0.38,0.25,0.37,108.0,100.0
6367,0.16,0.54,0.3,83.0,40.0
6368,0.25,0.4,0.36,59.0,20.0
6369,0.31,0.33,0.36,95.0,10.0
6370,0.31,0.02,0.66,41.0,100.0
6371,0.47000000000000003,0.11,0.42,48.0,120.0
6372,0.29,0.28,0.43,63.0,30.0
6373,0.36,0.16,0.48,101.0,50.0
6374,0.14,0.45,0.41000000000000003,96.0,20.0
6375,0.64,0.16,0.2,82.0,30.0
6376,0.5,0.38,0.12,82.0,90.0
6377,0.27,0.44,0.29,66.0,70.0
6378,0.63,0.25,0.11,107.0,70.0
6379,0.49,0.28,0.23,77.0,50.0
6380,0.44,0.31,0.25,45.0,30.0
6381,0.8,0.1,0.1,107.0,30.0
6382,0.48,0.28,0.24,49.0,10.0
6383,0.4,0.44,0.16,100.0,70.0
6384,0.4,0.31,0.3,75.0,10.0
6385,0.31,0.38,0.31,109.0,90.0
6386,0.1,0.45,0.45,73.0,30.0
6387,0.23,0.39,0.38,52.0,100.0
6388,0.52,0.28,0.2,59.0,30.0
6389,0.4,0.2,0.4,75.0,120.0
6390,0.54,0.44,0.02,63.0,80.0
6391,0.62,0.33,0.05,68.0,40.0
6392,0.36,0.04,0.6,85.0,110.0
6393,0.33,0.5,0.18,62.0,70.0
6394,0.38,0.21,0.41000000000000003,95.0,60.0
6395,0.37,0.13,0.5,92.0,120.0
6396,0.3,0.18,0.52,97.0,50.0
6397,0.42,0.25,0.33,93.0,30.0
6398,0.48,0.22,0.3,106.0,40.0
6399,0.23,0.16,0.61,60.0,130.0
6400,0.15,0.26,0.59,88.0,10.0
6401,0.28,0.25,0.47000000000000003,41.0,30.0
6402,0.31,0.31,0.37,79.0,10.0
6403,0.36,0.18,0.45,102.0,110.0
6404,0.06,0.49,0.45,54.0,120.0
6405,0.48,0.17,0.35000000000000003,93.0,100.0
6406,0.1,0.35000000000000003,0.55,60.0,120.0
6407,0.5,0.28,0.22,81.0,70.0
6408,0.28,0.22,0.5,87.0,20.0
6409,0.64,0.14,0.22,65.0,40.0
6410,0.43,0.24,0.33,94.0,30.0
6411,0.55,0.25,0.2,40.0,40.0
6412,0.46,0.2,0.34,99.0,60.0
6413,0.63,0.12,0.26,67.0,80.0
6414,0.22,0.53,0.24,43.0,120.0
6415,0.53,0.23,0.24,77.0,50.0
6416,0.49,0.27,0.24,41.0,110.0
6417,0.13,0.19,0.6900000000000001,94.0,90.0
6418,0.41000000000000003,0.4,0.19,46.0,120.0
6419,0.43,0.16,0.4,75.0,80.0
6420,0.01,0.29,0.7000000000000001,82.0,70.0
6421,0.37,0.27,0.36,83.0,100.0
6422,0.36,0.3,0.34,65.0,20.0
6423,0.49,0.14,0.37,75.0,50.0
6424,0.28,0.15,0.5700000000000001,79.0,80.0
6425,0.39,0.24,0.37,95.0,50.0
6426,0.25,0.16,0.58,72.0,30.0
6427,0.61,0.33,0.06,55.0,10.0
6428,0.28,0.27,0.45,83.0,60.0
6429,0.04,0.3,0.66,56.0,50.0
6430,0.46,0.24,0.3,54.0,30.0
6431,0.29,0.5700000000000001,0.14,66.0,20.0
6432,0.02,0.37,0.61,64.0,30.0
6433,0.45,0.25,0.3,63.0,90.0
6434,0.4,0.24,0.36,84.0,100.0
6435,0.15,0.33,0.52,90.0,110.0
6436,0.1,0.31,0.59,103.0,130.0
6437,0.86,0.03,0.11,106.0,50.0
6438,0.78,0.12,0.1,70.0,70.0
6439,0.85,0.06,0.09,103.0,40.0
6440,0.61,0.01,0.38,77.0,70.0
6441,0.5,0.25,0.26,103.0,60.0
6442,0.26,0.08,0.66,73.0,80.0
6443,0.5,0.44,0.06,41.0,60.0
6444,0.45,0.2,0.35000000000000003,44.0,90.0
6445,0.15,0.39,0.45,95.0,100.0
6446,0.05,0.34,0.6,80.0,50.0
6447,0.28,0.13,0.59,73.0,20.0
6448,0.26,0.17,0.5700000000000001,74.0,40.0
6449,0.72,0.14,0.14,80.0,50.0
6450,0.59,0.17,0.24,51.0,130.0
6451,0.31,0.5,0.18,44.0,40.0
6452,0.38,0.14,0.48,102.0,80.0
6453,0.4,0.42,0.18,71.0,110.0
6454,0.35000000000000003,0.38,0.27,50.0,130.0
6455,0.27,0.59,0.15,54.0,130.0
6456,0.85,0.04,0.11,88.0,10.0
6457,0.85,0.02,0.13,93.0,10.0
6458,0.35000000000000003,0.27,0.38,89.0,60.0
6459,0.25,0.24,0.5,76.0,110.0
6460,0.46,0.23,0.31,108.0,50.0
6461,0.27,0.24,0.49,94.0,110.0
6462,0.06,0.14,0.8,66.0,10.0
6463,0.04,0.34,0.62,76.0,10.0
6464,0.11,0.54,0.35000000000000003,88.0,50.0
6465,0.52,0.18,0.3,105.0,60.0
6466,0.66,0.25,0.09,100.0,120.0
6467,0.2,0.15,0.65,77.0,10.0
6468,0.41000000000000003,0.25,0.34,100.0,100.0
6469,0.33,0.27,0.41000000000000003,99.0,40.0
6470,0.09,0.41000000000000003,0.51,65.0,30.0
6471,0.4,0.22,0.38,79.0,80.0
6472,0.35000000000000003,0.1,0.55,76.0,100.0
6473,0.56,0.05,0.39,42.0,110.0
6474,0.6900000000000001,0.12,0.2,66.0,30.0
6475,0.42,0.27,0.31,83.0,60.0
6476,0.64,0.01,0.35000000000000003,90.0,110.0
6477,0.58,0.23,0.19,103.0,90.0
6478,0.35000000000000003,0.21,0.44,93.0,110.0
6479,0.77,0.0,0.22,104.0,10.0
6480,0.35000000000000003,0.21,0.44,83.0,60.0
6481,0.42,0.19,0.38,83.0,10.0
6482,0.14,0.42,0.44,50.0,120.0
6483,0.34,0.3,0.36,82.0,120.0
6484,0.19,0.38,0.43,62.0,80.0
6485,0.65,0.09,0.25,52.0,10.0
6486,0.48,0.02,0.5,95.0,70.0
6487,0.56,0.19,0.24,87.0,50.0
6488,0.6,0.03,0.36,103.0,120.0
6489,0.42,0.17,0.42,54.0,10.0
6490,0.3,0.29,0.41000000000000003,47.0,30.0
6491,0.02,0.12,0.86,57.0,40.0
6492,0.4,0.27,0.33,90.0,30.0
6493,0.42,0.56,0.02,53.0,30.0
6494,0.62,0.21,0.17,96.0,30.0
6495,0.67,0.24,0.09,41.0,40.0
6496,0.49,0.4,0.11,47.0,100.0
6497,0.04,0.49,0.47000000000000003,77.0,20.0
6498,0.54,0.15,0.31,108.0,60.0
6499,0.13,0.49,0.38,88.0,90.0
6500,0.73,0.1,0.16,100.0,70.0
6501,0.4,0.17,0.44,58.0,40.0
6502,0.38,0.31,0.31,66.0,30.0
6503,0.39,0.23,0.38,87.0,120.0
6504,0.62,0.09,0.29,72.0,70.0
6505,0.53,0.34,0.12,62.0,50.0
6506,0.51,0.33,0.16,83.0,120.0
6507,0.55,0.05,0.41000000000000003,91.0,40.0
6508,0.43,0.14,0.43,109.0,60.0
6509,0.45,0.07,0.48,68.0,70.0
6510,0.37,0.17,0.46,95.0,60.0
6511,0.0,0.13,0.87,76.0,30.0
6512,0.42,0.21,0.36,83.0,120.0
6513,0.35000000000000003,0.16,0.48,98.0,10.0
6514,0.53,0.25,0.23,52.0,70.0
6515,0.45,0.14,0.41000000000000003,57.0,20.0
6516,0.07,0.04,0.88,110.0,120.0
6517,0.43,0.18,0.39,45.0,40.0
6518,0.51,0.02,0.46,100.0,40.0
6519,0.37,0.25,0.38,97.0,20.0
6520,0.36,0.27,0.37,94.0,60.0
6521,0.44,0.28,0.28,99.0,80.0
6522,0.09,0.47000000000000003,0.44,59.0,100.0
6523,0.31,0.31,0.38,49.0,60.0
6524,0.34,0.23,0.43,55.0,100.0
6525,0.28,0.19,0.52,84.0,120.0
6526,0.23,0.35000000000000003,0.43,70.0,10.0
6527,0.36,0.25,0.39,92.0,50.0
6528,0.4,0.06,0.54,100.0,60.0
6529,0.28,0.32,0.4,42.0,40.0
6530,0.54,0.09,0.37,99.0,50.0
6531,0.24,0.47000000000000003,0.3,80.0,60.0
6532,0.62,0.03,0.35000000000000003,58.0,30.0
6533,0.4,0.17,0.42,45.0,100.0
6534,0.59,0.12,0.29,48.0,100.0
6535,0.35000000000000003,0.28,0.37,59.0,100.0
6536,0.75,0.17,0.09,75.0,60.0
6537,0.56,0.31,0.13,67.0,60.0
6538,0.12,0.29,0.58,77.0,70.0
6539,0.42,0.15,0.43,54.0,100.0
6540,0.29,0.09,0.62,109.0,10.0
6541,0.06,0.51,0.43,62.0,70.0
6542,0.5,0.14,0.36,89.0,50.0
6543,0.45,0.16,0.39,57.0,80.0
6544,0.14,0.36,0.49,45.0,70.0
6545,0.43,0.11,0.46,74.0,130.0
6546,0.43,0.56,0.01,65.0,120.0
6547,0.48,0.35000000000000003,0.17,53.0,90.0
6548,0.37,0.55,0.08,92.0,50.0
6549,0.58,0.38,0.04,58.0,60.0
6550,0.49,0.23,0.27,63.0,130.0
6551,0.5,0.08,0.42,50.0,50.0
6552,0.7000000000000001,0.07,0.23,58.0,50.0
6553,0.32,0.29,0.4,81.0,20.0
6554,0.27,0.27,0.46,83.0,50.0
6555,0.49,0.31,0.19,107.0,60.0
6556,0.61,0.0,0.39,110.0,90.0
6557,0.62,0.16,0.22,70.0,40.0
6558,0.47000000000000003,0.0,0.53,99.0,100.0
6559,0.31,0.43,0.26,51.0,40.0
6560,0.45,0.42,0.13,109.0,40.0
6561,0.12,0.46,0.42,71.0,120.0
6562,0.4,0.12,0.47000000000000003,48.0,90.0
6563,0.43,0.12,0.45,73.0,110.0
6564,0.53,0.01,0.46,101.0,100.0
6565,0.22,0.19,0.59,66.0,60.0
6566,0.25,0.34,0.41000000000000003,46.0,90.0
6567,0.53,0.22,0.25,57.0,90.0
6568,0.16,0.46,0.38,102.0,70.0
6569,0.41000000000000003,0.14,0.44,107.0,10.0
6570,0.55,0.29,0.16,45.0,30.0
6571,0.64,0.26,0.11,68.0,100.0
6572,0.13,0.18,0.7000000000000001,61.0,30.0
6573,0.45,0.34,0.21,67.0,110.0
6574,0.12,0.55,0.32,83.0,90.0
6575,0.42,0.27,0.32,67.0,60.0
6576,0.64,0.22,0.14,61.0,70.0
6577,0.28,0.16,0.56,67.0,50.0
6578,0.34,0.28,0.38,77.0,40.0
6579,0.43,0.05,0.51,99.0,80.0
6580,0.62,0.12,0.26,62.0,10.0
6581,0.54,0.31,0.15,87.0,110.0
6582,0.46,0.11,0.43,83.0,120.0
6583,0.04,0.12,0.84,48.0,30.0
6584,0.22,0.25,0.53,88.0,130.0
6585,0.42,0.12,0.46,56.0,20.0
6586,0.41000000000000003,0.27,0.32,53.0,70.0
6587,0.39,0.21,0.4,108.0,60.0
6588,0.38,0.21,0.41000000000000003,79.0,80.0
6589,0.41000000000000003,0.34,0.25,49.0,80.0
6590,0.21,0.47000000000000003,0.32,55.0,100.0
6591,0.46,0.25,0.29,80.0,40.0
6592,0.44,0.19,0.37,73.0,60.0
6593,0.54,0.06,0.4,87.0,40.0
6594,0.21,0.42,0.37,47.0,90.0
6595,0.33,0.36,0.32,87.0,70.0
6596,0.47000000000000003,0.3,0.22,90.0,120.0
6597,0.44,0.25,0.31,95.0,70.0
6598,0.25,0.29,0.46,62.0,120.0
6599,0.22,0.35000000000000003,0.43,68.0,60.0
6600,0.64,0.27,0.09,58.0,20.0
6601,0.08,0.27,0.65,89.0,110.0
6602,0.26,0.04,0.71,92.0,20.0
6603,0.44,0.12,0.45,76.0,110.0
6604,0.35000000000000003,0.13,0.52,72.0,40.0
6605,0.11,0.38,0.51,92.0,30.0
6606,0.59,0.26,0.15,94.0,100.0
6607,0.46,0.26,0.28,56.0,20.0
6608,0.52,0.2,0.28,73.0,10.0
6609,0.38,0.18,0.43,59.0,40.0
6610,0.63,0.11,0.26,71.0,90.0
6611,0.52,0.17,0.31,52.0,20.0
6612,0.24,0.38,0.38,88.0,120.0
6613,0.33,0.35000000000000003,0.31,57.0,20.0
6614,0.46,0.06,0.48,78.0,120.0
6615,0.47000000000000003,0.24,0.29,88.0,30.0
6616,0.43,0.2,0.37,84.0,10.0
6617,0.72,0.07,0.22,99.0,80.0
6618,0.38,0.18,0.44,70.0,70.0
6619,0.35000000000000003,0.14,0.51,52.0,110.0
6620,0.5700000000000001,0.09,0.35000000000000003,99.0,30.0
6621,0.16,0.41000000000000003,0.42,73.0,90.0
6622,0.56,0.27,0.17,82.0,10.0
6623,0.43,0.11,0.46,50.0,90.0
6624,0.58,0.35000000000000003,0.08,59.0,50.0
6625,0.52,0.26,0.22,96.0,60.0
6626,0.2,0.34,0.46,43.0,60.0
6627,0.36,0.11,0.53,88.0,20.0
6628,0.48,0.25,0.27,49.0,90.0
6629,0.38,0.23,0.39,76.0,20.0
6630,0.61,0.13,0.26,68.0,60.0
6631,0.29,0.13,0.58,97.0,20.0
6632,0.41000000000000003,0.19,0.4,107.0,70.0
6633,0.42,0.2,0.38,84.0,90.0
6634,0.55,0.25,0.21,107.0,60.0
6635,0.68,0.21,0.1,50.0,30.0
6636,0.5,0.28,0.22,75.0,20.0
6637,0.4,0.33,0.27,51.0,30.0
6638,0.74,0.17,0.08,47.0,30.0
6639,0.4,0.13,0.47000000000000003,102.0,10.0
6640,0.53,0.44,0.03,66.0,30.0
6641,0.17,0.23,0.6,43.0,130.0
6642,0.76,0.12,0.12,110.0,110.0
6643,0.41000000000000003,0.49,0.1,54.0,60.0
6644,0.77,0.14,0.09,80.0,70.0
6645,0.33,0.09,0.58,56.0,90.0
6646,0.35000000000000003,0.11,0.55,79.0,60.0
6647,0.14,0.46,0.4,66.0,30.0
6648,0.41000000000000003,0.26,0.33,92.0,70.0
6649,0.11,0.46,0.42,64.0,70.0
6650,0.72,0.26,0.02,104.0,80.0
6651,0.58,0.25,0.17,44.0,30.0
6652,0.72,0.19,0.09,89.0,30.0
6653,0.22,0.05,0.73,54.0,60.0
6654,0.6,0.3,0.1,56.0,20.0
6655,0.65,0.18,0.17,83.0,30.0
6656,0.49,0.48,0.03,80.0,110.0
6657,0.43,0.11,0.46,77.0,20.0
6658,0.78,0.02,0.2,52.0,60.0
6659,0.81,0.06,0.12,80.0,50.0
6660,0.08,0.18,0.74,81.0,80.0
6661,0.5,0.31,0.19,48.0,60.0
6662,0.1,0.33,0.5700000000000001,46.0,80.0
6663,0.56,0.05,0.39,101.0,70.0
6664,0.5700000000000001,0.26,0.16,42.0,70.0
6665,0.42,0.2,0.38,47.0,110.0
6666,0.3,0.13,0.58,77.0,110.0
6667,0.53,0.12,0.36,42.0,40.0
6668,0.48,0.45,0.07,46.0,120.0
6669,0.42,0.22,0.36,40.0,50.0
6670,0.19,0.21,0.6,57.0,120.0
6671,0.38,0.02,0.6,106.0,100.0
6672,0.38,0.04,0.58,50.0,130.0
6673,0.1,0.45,0.44,45.0,60.0
6674,0.39,0.08,0.52,76.0,50.0
6675,0.75,0.01,0.24,99.0,40.0
6676,0.38,0.03,0.59,68.0,10.0
6677,0.32,0.31,0.38,47.0,30.0
6678,0.4,0.23,0.37,107.0,70.0
6679,0.47000000000000003,0.33,0.2,67.0,10.0
6680,0.18,0.35000000000000003,0.47000000000000003,83.0,70.0
6681,0.52,0.24,0.24,80.0,110.0
6682,0.31,0.29,0.39,45.0,40.0
6683,0.43,0.25,0.32,59.0,40.0
6684,0.42,0.12,0.46,85.0,40.0
6685,0.61,0.22,0.17,90.0,120.0
6686,0.5,0.15,0.35000000000000003,90.0,80.0
6687,0.03,0.32,0.65,51.0,40.0
6688,0.36,0.37,0.27,66.0,120.0
6689,0.1,0.34,0.56,43.0,70.0
6690,0.45,0.05,0.49,66.0,120.0
6691,0.14,0.49,0.36,59.0,40.0
6692,0.36,0.28,0.36,108.0,110.0
6693,0.36,0.24,0.4,54.0,70.0
6694,0.44,0.26,0.3,64.0,100.0
6695,0.31,0.01,0.68,100.0,80.0
6696,0.33,0.03,0.64,86.0,100.0
6697,0.73,0.04,0.23,71.0,120.0
6698,0.15,0.02,0.84,108.0,100.0
6699,0.49,0.15,0.36,106.0,70.0
6700,0.17,0.04,0.8,93.0,100.0
6701,0.28,0.3,0.43,66.0,10.0
6702,0.5700000000000001,0.02,0.41000000000000003,54.0,40.0
6703,0.54,0.02,0.44,46.0,120.0
6704,0.44,0.27,0.3,43.0,40.0
6705,0.29,0.06,0.65,50.0,80.0
6706,0.3,0.37,0.33,91.0,120.0
6707,0.53,0.1,0.37,88.0,110.0
6708,0.22,0.52,0.26,75.0,110.0
6709,0.53,0.23,0.25,100.0,30.0
6710,0.47000000000000003,0.01,0.52,91.0,60.0
6711,0.36,0.03,0.62,108.0,40.0
6712,0.52,0.24,0.24,90.0,40.0
6713,0.27,0.41000000000000003,0.32,100.0,120.0
6714,0.5,0.09,0.4,74.0,20.0
6715,0.11,0.58,0.31,91.0,130.0
6716,0.17,0.22,0.61,84.0,50.0
6717,0.31,0.17,0.52,65.0,90.0
6718,0.42,0.22,0.36,72.0,50.0
6719,0.47000000000000003,0.1,0.43,108.0,10.0
6720,0.54,0.27,0.19,75.0,100.0
6721,0.55,0.22,0.22,105.0,10.0
6722,0.14,0.48,0.38,77.0,100.0
6723,0.55,0.38,0.07,58.0,30.0
6724,0.65,0.29,0.06,86.0,100.0
6725,0.15,0.51,0.34,71.0,70.0
6726,0.13,0.31,0.56,44.0,30.0
6727,0.42,0.46,0.12,69.0,100.0
6728,0.18,0.44,0.38,42.0,110.0
6729,0.23,0.4,0.37,56.0,80.0
6730,0.51,0.14,0.36,97.0,40.0
6731,0.08,0.37,0.55,46.0,60.0
6732,0.25,0.33,0.42,48.0,70.0
6733,0.09,0.33,0.58,52.0,110.0
6734,0.39,0.42,0.18,51.0,20.0
6735,0.54,0.33,0.13,98.0,100.0
6736,0.65,0.09,0.25,81.0,30.0
6737,0.34,0.19,0.47000000000000003,85.0,100.0
